,id,conversation_id,created_at,date,timezone,place,tweet,language,hashtags,cashtags,user_id,user_id_str,username,name,day,hour,link,urls,photos,video,thumbnail,retweet,nlikes,nreplies,nretweets,quote_url,search,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
23,1508962824256643089,1508962824256643089,1648599747000.0,2022-03-29 21:22:27,-300,,Lanzamos la nueva estrategia #MeVacunoPerú 💉✨ Seguimos acercando la vacunación a más personas para que puedan completar sus dosis. ¡Hoy le metemos un GOL a la #COVID19! 🇵🇪⚽* VAMOS PERÚ 🇵🇪 #CompletaTuDosis #MaríaElenaMartinez  https://t.co/x6NmgSlKLt,es,"['mevacunoperú', 'covid19', 'completatudosis', 'maríaelenamartinez']",[],1491622234582102018,1491622234582102018,HernanCondoriM,Hernán Condori Machado,2,21,https://twitter.com/HernanCondoriM/status/1508962824256643089,[],[],1,https://pbs.twimg.com/ext_tw_video_thumb/1508962679628648453/pu/img/MzZ3YBEmmxi8s9Tm.jpg,False,16,9,4,,"['#COVID19', 'Peru']",,,,,,,[],,,,
24,1508519004729708553,1508508137715810304,1648493932000.0,2022-03-28 15:58:52,-300,,"@juank23_7 Es en ese % en el que deben enfocarse @HernanCondoriM y @Minsa_Peru. Aprendamos de lo que sucede en HK, de nada sirve tener a los jóvenes con 3 dosis si los más vulnerables (adultos mayores) están desprotegidos. A ellos deben buscarlos en su casa si es necesario. #pongoelhombro",es,['pongoelhombro'],[],1235918568241405953,1235918568241405953,giulsbc1,giulsbc,1,15,https://twitter.com/giulsbc1/status/1508519004729708553,[],[],0,,False,9,0,2,,"['#PongoElHombro', 'Peru']",,,,,,,"[{'screen_name': 'juank23_7', 'name': 'Juan Carbajal 🇵🇪', 'id': '1319306448'}]",,,,
25,1508238836559716359,1508238836559716359,1648427135000.0,2022-03-27 21:25:35,-300,,"Esto lo hago pa' divertirme, pa' divertirme... #pongoelhombro  @Minsa_Peru  https://t.co/zAElJdCllo",es,['pongoelhombro'],[],3074739327,3074739327,MiguelSemin85,Miguel Sem. 💪🏽🍫🇵🇪,7,21,https://twitter.com/MiguelSemin85/status/1508238836559716359,[],[],1,https://pbs.twimg.com/ext_tw_video_thumb/1508238668623978500/pu/img/a15Z3_hrKYa6eck1.jpg,False,2,0,1,,"['#PongoElHombro', 'Peru']",,,,,,,[],,,,
26,1506984483777650706,1506809314534694912,1648128074000.0,2022-03-24 10:21:14,-300,,@Lilyrosasp @gjrossir @Minsa_Peru Mujer de 27 años hospitalizada un mes posterior a vacuna.   https://t.co/L7vvUWoLyT  #pongoelhombro #3radosis,es,"['pongoelhombro', '3radosis']",[],265719264,265719264,rvaldezperu,R. Valdez,4,10,https://twitter.com/rvaldezperu/status/1506984483777650706,['https://m.facebook.com/story.php?story_fbid=10227524247430235&id=1185760301'],[],0,,False,3,0,0,,"['#PongoElHombro', 'Peru']",,,,,,,"[{'screen_name': 'Lilyrosasp', 'name': 'Lililuuu', 'id': '1358878760'}, {'screen_name': 'gjrossir', 'name': 'Rossi', 'id': '1180288916680773633'}, {'screen_name': 'Minsa_Peru', 'name': 'Ministerio de Salud', 'id': '138471254'}]",,,,
27,1506630966995042304,1506630966995042304,1648043789000.0,2022-03-23 10:56:29,-300,,Más info sobre lo que lamentablemente sucede en Hong Kong. Ojalá no se cometa en mismo error en Perú al enfocarse en la 💉 infantil y la 3era o incluso 4ta 💉 a la población en general - en lugar de centrase en la 3rera dosis para el grupo de mayor riesgo.  #pongoelhombro,es,['pongoelhombro'],[],1235918568241405953,1235918568241405953,giulsbc1,giulsbc,3,10,https://twitter.com/giulsbc1/status/1506630966995042304,[],[],0,,False,2,0,0,https://twitter.com/PaulMainwood/status/1506599774803599361,"['#PongoElHombro', 'Peru']",,,,,,,[],,,,
28,1505696261604876288,1505333575004086273,1647820937000.0,2022-03-20 21:02:17,-300,,@juank23_7 @Minsa_Peru @EsSaludPeru @elangellos Wow que éxito que haya tanta gente! Sera que algunos que decían “ya iré un día” al pensar que lo cerraban se animaron a ir? #pongoelhombro,es,['pongoelhombro'],[],1235918568241405953,1235918568241405953,giulsbc1,giulsbc,7,21,https://twitter.com/giulsbc1/status/1505696261604876288,[],[],0,,False,3,0,0,,"['#PongoElHombro', 'Peru']",,,,,,,"[{'screen_name': 'juank23_7', 'name': 'Juan Carbajal 🇵🇪', 'id': '1319306448'}, {'screen_name': 'Minsa_Peru', 'name': 'Ministerio de Salud', 'id': '138471254'}, {'screen_name': 'EsSaludPeru', 'name': 'EsSalud', 'id': '615541648'}, {'screen_name': 'elangellos', 'name': 'Angello Gutierrez', 'id': '69396260'}]",,,,
29,1503793154520227842,1503793154520227842,1647367201000.0,2022-03-15 15:00:01,-300,,"#PongoElHombro | Con Resolución Ministerial Nº 196-2022 del @Minsa_Peru, emitida el 10 de marzo, se actualiza el esquema de aplicación de las dosis de refuerzo para mayores de 18 años.  ➡ Centros de vacunación:  https://t.co/AgAaC8FBpO  👇 Más detalles 👇  https://t.co/A9SMTClfSW",es,['pongoelhombro'],[],1362794831702073345,1362794831702073345,GeresaLamb,Gerencia Regional de Salud Lambayeque,2,15,https://twitter.com/GeresaLamb/status/1503793154520227842,['https://bit.ly/35Vojvc'],['https://pbs.twimg.com/media/FN6B1R-X0AE0Nk8.jpg'],1,https://pbs.twimg.com/media/FN6B1R-X0AE0Nk8.jpg,False,0,1,0,,"['#PongoElHombro', 'Peru']",,,,,,,[],,,,
30,1503332413245599744,1503332413245599744,1647257352000.0,2022-03-14 08:29:12,-300,,"Interesante observación.  @juank23_7 cuantos adultos mayores en Perú solo tienen 2 dosis de Sinopharm? Es importante sobretodo para esa población la dosis de refuerzo con Pfizer.  #pongoelhombro  No nos *preocupemos* por una 4ta ola, OCUPEMONOS de los de mayor riesgo.",es,['pongoelhombro'],[],1235918568241405953,1235918568241405953,giulsbc1,giulsbc,1,8,https://twitter.com/giulsbc1/status/1503332413245599744,[],[],0,,False,1,0,0,https://twitter.com/EricTopol/status/1503268305318023168,"['#PongoElHombro', 'Peru']",,,,,,,[],,,,
31,1502748396788101136,1502748396788101136,1647118112000.0,2022-03-12 17:48:32,-300,,Ministro @HernanCondoriM cuándo el @Minsa_Peru iniciará la vacunación de la 4ta dosis? #pongoelhombro #NoBajemosLaGuardia,es,"['pongoelhombro', 'nobajemoslaguardia']",[],128914162,128914162,micostasm,María Isabel Costa™,6,17,https://twitter.com/micostasm/status/1502748396788101136,[],[],0,,False,0,1,0,,"['#PongoElHombro', 'Peru']",,,,,,,[],,,,
32,1502019400198721540,1501990577679867909,1646944305000.0,2022-03-10 17:31:45,-300,,"@juank23_7 Juan sería posible que armes un comparativo de💉infantil y adolescente en el Perú vs otros países? Acá decimos que va lento pero a pesar del poco tiempo que esta disponible se ha logrado mucho. En 🇺🇸 por ejemplo entiendo que es bajísima, ni que decir de europa. #pongoelhombro",es,['pongoelhombro'],[],1235918568241405953,1235918568241405953,giulsbc1,giulsbc,4,17,https://twitter.com/giulsbc1/status/1502019400198721540,[],[],0,,False,1,0,0,,"['#PongoElHombro', 'Peru']",,,,,,,"[{'screen_name': 'juank23_7', 'name': 'Juan Carbajal 🇵🇪', 'id': '1319306448'}]",,,,
33,1496266049796378630,1496266049796378630,1645572600000.0,2022-02-22 20:30:00,-300,,#VacúnateYa | Ómicron es la variante más transmisible de la #COVID19 y es necesario completar las dosis de la vacuna para prevenirla. Acude al vacunatorio más cercano ⬇️  #ParticipaciónCiudadana #PongoElHombro #VacunaKids #VacunaWarma #NoBajemosLaGuardia @Minsa_Peru @OPSOMSPeru  https://t.co/7YckgBA6cP,es,"['vacúnateya', 'covid19', 'participaciónciudadana', 'pongoelhombro', 'vacunakids', 'vacunawarma', 'nobajemoslaguardia']",[],1648227132,1648227132,ctvcperu,Comité de Transparencia y Vigilancia Ciudadana🇵🇪,2,20,https://twitter.com/ctvcperu/status/1496266049796378630,[],['https://pbs.twimg.com/media/FMOyxKpXEAMTL0H.jpg'],1,https://pbs.twimg.com/media/FMOyxKpXEAMTL0H.jpg,False,0,0,1,,"['#PongoElHombro', 'Peru']",,,,,,,[],,,,
34,1494807352800948228,1494807352800948228,1645224819000.0,2022-02-18 19:53:39,-300,,"🔴 Hasta la fecha, se aplicaron en el Perú más de 60 millones de dosis contra el COVID-19. ¡Vamos por más! 💪 #PongoElHombro #NoBajemosLaGuardia  https://t.co/XWvMePMKFx",es,"['pongoelhombro', 'nobajemoslaguardia']",[],63597537,63597537,noticias_tvperu,TVPerú Noticias,5,19,https://twitter.com/noticias_tvperu/status/1494807352800948228,[],['https://pbs.twimg.com/media/FL6fU4_WQAc1iwt.jpg'],1,https://pbs.twimg.com/media/FL6fU4_WQAc1iwt.jpg,False,20,2,5,,"['#PongoElHombro', 'Peru']",,,,,,,[],,,,
35,1494793352574906374,1494793352574906374,1645221481000.0,2022-02-18 18:58:01,-300,,"#CTVCteCuida | La #COVID19 sigue entre nosotros, por eso hay que cuidarse mucho y NO tocarse la cara (ojos, nariz o boca) con las manos SIN lavar ⬇  📍Prevención es #ParticipaciónCiudadana   #SigamosCuidándonos #LávateLasManos #PongoElHombro @Minsa_Peru @EsSaludPeru @OPSOMSPeru  https://t.co/Kg4OTg60VP",es,"['ctvctecuida', 'covid19', 'participaciónciudadana', 'sigamoscuidándonos', 'lávatelasmanos', 'pongoelhombro']",[],1648227132,1648227132,ctvcperu,Comité de Transparencia y Vigilancia Ciudadana🇵🇪,5,18,https://twitter.com/ctvcperu/status/1494793352574906374,[],['https://pbs.twimg.com/media/FL6SS-MXIAkroQk.jpg'],1,https://pbs.twimg.com/media/FL6SS-MXIAkroQk.jpg,False,0,0,1,,"['#PongoElHombro', 'Peru']",,,,,,,[],,,,
