,id,conversation_id,created_at,date,timezone,place,tweet,language,hashtags,cashtags,user_id,user_id_str,username,name,day,hour,link,urls,photos,video,thumbnail,retweet,nlikes,nreplies,nretweets,quote_url,search,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
10,1509167683278757898,1509167683278757898,1648648589000.0,2022-03-30 08:56:29,-500,,"Sino te gusta como se ve, entonces que nadie lo vea #Peru #COVID19 #vacunacion",es,"['peru', 'covid19', 'vacunacion']",[],72304034,72304034,sdelapuente,Santiago de la Puente,3,8,https://twitter.com/sdelapuente/status/1509167683278757898,[],[],0,,False,1,0,1,https://twitter.com/larepublica_pe/status/1509108601016750092,"['#COVID19', 'Peru']",,,,,,,[],,,,
11,1509167404529582087,1509144500328976384,1648648522000.0,2022-03-30 08:55:22,-500,,@ronaldgamarra No me obliguen a ser SIS @Minsa_Peru x q atentarian contra mi vida tal cual hoy han restringuido mi Libertad no debo vacunarme #COVID19 x q me daría infarto ni influenza puedo aplicarme SIS no cumple espectativas y arriesga vida de pacientes PREOCUPENSE y SOLUCIONEN! Leyes? Bah!,es,['covid19'],[],1460806620536086534,1460806620536086534,Ana88371782,Ana,3,8,https://twitter.com/Ana88371782/status/1509167404529582087,[],[],0,,False,0,0,0,,"['#COVID19', 'Peru']",,,,,,,"[{'screen_name': 'ronaldgamarra', 'name': 'Ronald Gamarra', 'id': '102789756'}]",,,,
12,1509161018014023685,1509161018014023685,1648647000000.0,2022-03-30 08:30:00,-500,,"#CTVCteCuida l Doña Edith Garay, presidenta del Comité Local de Santa Ana (Cusco), exhorta a no automedicarnos, para no exponernos ante el coronavirus.  📍 #ParticipaciónCiudadana contra la #COVID19  #CTVCenAcción #NoBajemosLaGuardia #SigamosCuidándonos @Minsa_Peru @OPSOMSPeru  https://t.co/b0jrcKG6kb",es,"['ctvctecuida', 'participaciónciudadana', 'covid19', 'ctvcenacción', 'nobajemoslaguardia', 'sigamoscuidándonos']",[],1648227132,1648227132,ctvcperu,Comité de Transparencia y Vigilancia Ciudadana🇵🇪,3,8,https://twitter.com/ctvcperu/status/1509161018014023685,[],['https://pbs.twimg.com/media/FPExnXaWUAYpHVY.jpg'],1,https://pbs.twimg.com/media/FPExnXaWUAYpHVY.jpg,False,0,0,1,,"['#COVID19', 'Peru']",,,,,,,[],,,,
13,1509158018130317314,1509158018130317314,1648646284000.0,2022-03-30 08:18:04,-500,,"⚰️⚰️ #Ataúdes de #cartón, la respuesta a la ola de #muertes por #COVID19 en Hong Kong  https://t.co/dkgMh0MA5G #coronavirus #funerales #funerarias #féretros #ecología #pandemias #innovación #madera #muertos  @elcomercio_peru",es,"['ataúdes', 'cartón', 'muertes', 'covid19', 'coronavirus', 'funerales', 'funerarias', 'féretros', 'ecología', 'pandemias', 'innovación', 'madera', 'muertos']",[],572898167,572898167,MutuaTrapagaran,Mutua Funeraria,3,8,https://twitter.com/MutuaTrapagaran/status/1509158018130317314,['https://elcomercio.pe/mundo/asia/covid-19-omicron-ataudes-de-carton-la-respuesta-a-la-ola-de-muertes-por-coronavirus-en-hong-kong-noticia/'],[],0,,False,0,0,0,,"['#COVID19', 'Peru']",,,,,,,[],,,,
14,1509152323561426944,1509152323561426944,1648644927000.0,2022-03-30 07:55:27,-500,,ACTUALIZACIÓN | Esta es la situación de la #COVID19 en Perú hasta las 22:00 horas del 28 de marzo. #NoBajemosLaGuardia  Más información:  https://t.co/y3CawzXCal  https://t.co/wODjlkhIZa,es,"['covid19', 'nobajemoslaguardia']",[],138471254,138471254,Minsa_Peru,Ministerio de Salud,3,7,https://twitter.com/Minsa_Peru/status/1509152323561426944,['https://www.gob.pe/es/n/595947'],['https://pbs.twimg.com/media/FPGWCXOXoAMbRuX.jpg'],1,https://pbs.twimg.com/media/FPGWCXOXoAMbRuX.jpg,False,253,36,70,,"['#COVID19', 'Peru']",,,,,,,[],,,,
15,1509146435517825028,1509146435517825028,1648643523000.0,2022-03-30 07:32:03,-500,,ACTUALIZACIÓN | Esta es la situación de la vacunación contra la #COVID19 en Perú hasta las 18:05 horas del 29 de marzo. #LasVacunasNosDanEsperanza  https://t.co/VLMSRO2Grx,es,"['covid19', 'lasvacunasnosdanesperanza']",[],138471254,138471254,Minsa_Peru,Ministerio de Salud,3,7,https://twitter.com/Minsa_Peru/status/1509146435517825028,[],['https://pbs.twimg.com/media/FPGQru6XwAIHXOI.jpg'],1,https://pbs.twimg.com/media/FPGQru6XwAIHXOI.jpg,False,50,8,12,,"['#COVID19', 'Peru']",,,,,,,[],,,,
16,1509069310072872963,1509069310072872963,1648625135000.0,2022-03-30 02:25:35,-500,,#Coronavirus en #Latinoamerica miércoles 30 marzo 2022 09:00h (hora I.Canarias) #COVID19 casos en: Chile Colombia Haití El Salvador Honduras Cuba República Dominicana Panamá Perú México Ecuador Nicaragua Costa Rica Guatemala Uruguay Brasil Paraguay Venezuela Bolivia Argentina.  https://t.co/FDInSr3NVy,es,"['coronavirus', 'latinoamerica', 'covid19']",[],1251327891515858947,1251327891515858947,BIGDATA2110,BIGDATA2110,3,2,https://twitter.com/BIGDATA2110/status/1509069310072872963,[],['https://pbs.twimg.com/media/FPFKh2aWQAE0gKc.png'],1,https://pbs.twimg.com/media/FPFKh2aWQAE0gKc.png,False,0,0,2,,"['#COVID19', 'Peru']",,,,,,,[],,,,
17,1509019780354916358,1509019780354916358,1648613326000.0,2022-03-29 23:08:46,-500,,@Minsa_Peru ¿Por qué no aprovechan y van a vacunar a lo loco? #Covid19 #Coronavirus #Omicron #OmicronBA2 #Peru,es,"['covid19', 'coronavirus', 'omicron', 'omicronba2', 'peru']",[],85923599,85923599,Azpitia,AZPITIA,2,23,https://twitter.com/Azpitia/status/1509019780354916358,[],[],0,,False,1,0,0,https://twitter.com/soyunamarmota/status/1508990769410977792,"['#COVID19', 'Peru']",,,,,,,[],,,,
18,1509014272470405129,1509011279700185089,1648612013000.0,2022-03-29 22:46:53,-500,,@PedroCastilloTe @SeleccionPeru ¿Y si dice algo sobre la necesidad de ponerse mascarilla porque aún mueren peruanos por la pandemia? #Peru #Covid19 #Coronavirus #OmicronBA2 #Omicron,es,"['peru', 'covid19', 'coronavirus', 'omicronba2', 'omicron']",[],85923599,85923599,Azpitia,AZPITIA,2,22,https://twitter.com/Azpitia/status/1509014272470405129,[],[],0,,False,0,0,0,,"['#COVID19', 'Peru']",,,,,,,"[{'screen_name': 'PedroCastilloTe', 'name': 'Pedro Castillo Terrones', 'id': '1357969682683334657'}, {'screen_name': 'SeleccionPeru', 'name': 'Selección Peruana 🇵🇪', 'id': '1170209287'}]",,,,
19,1508993745106132992,1508993745106132992,1648607119000.0,2022-03-29 21:25:19,-500,,Arriba #Peru y abajo la mascarilla #COVID19 #covidperu  😞😞😣  https://t.co/ODQxFaPs3O,es,"['peru', 'covid19', 'covidperu']",[],1422016593165434885,1422016593165434885,Emira_Rv,Emra,2,21,https://twitter.com/Emira_Rv/status/1508993745106132992,[],['https://pbs.twimg.com/media/FPEF0GfXIAIC9Q_.jpg'],1,https://pbs.twimg.com/media/FPEF0GfXIAIC9Q_.jpg,False,0,0,0,,"['#COVID19', 'Peru']",,,,,,,[],,,,
20,1508969236361789440,1508969236361789440,1648601275000.0,2022-03-29 19:47:55,-500,,"Ya se viene el 4 ...pero el cuarto pinchazo de vacuna contra el #Covid19 #Coronavirus porque imagino que después de esta aglomeración, al menos en Lima, nos vamos de nuevo para arriba en contagios #Peru #Omicron #BA2Variant",es,"['covid19', 'coronavirus', 'peru', 'omicron', 'ba2variant']",[],85923599,85923599,Azpitia,AZPITIA,2,19,https://twitter.com/Azpitia/status/1508969236361789440,[],[],0,,False,0,0,0,https://twitter.com/fpaz12/status/1508965593860481024,"['#COVID19', 'Peru']",,,,,,,[],,,,
21,1508962824256643089,1508962824256643089,1648599747000.0,2022-03-29 19:22:27,-500,,Lanzamos la nueva estrategia #MeVacunoPerú 💉✨ Seguimos acercando la vacunación a más personas para que puedan completar sus dosis. ¡Hoy le metemos un GOL a la #COVID19! 🇵🇪⚽* VAMOS PERÚ 🇵🇪 #CompletaTuDosis #MaríaElenaMartinez  https://t.co/x6NmgSlKLt,es,"['mevacunoperú', 'covid19', 'completatudosis', 'maríaelenamartinez']",[],1491622234582102018,1491622234582102018,HernanCondoriM,Hernán Condori Machado,2,19,https://twitter.com/HernanCondoriM/status/1508962824256643089,[],[],1,https://pbs.twimg.com/ext_tw_video_thumb/1508962679628648453/pu/img/MzZ3YBEmmxi8s9Tm.jpg,False,16,9,4,,"['#COVID19', 'Peru']",,,,,,,[],,,,
22,1508519004729708553,1508508137715810304,1648493932000.0,2022-03-28 13:58:52,-500,,"@juank23_7 Es en ese % en el que deben enfocarse @HernanCondoriM y @Minsa_Peru. Aprendamos de lo que sucede en HK, de nada sirve tener a los jóvenes con 3 dosis si los más vulnerables (adultos mayores) están desprotegidos. A ellos deben buscarlos en su casa si es necesario. #pongoelhombro",es,['pongoelhombro'],[],1235918568241405953,1235918568241405953,giulsbc1,giulsbc,1,13,https://twitter.com/giulsbc1/status/1508519004729708553,[],[],0,,False,9,0,2,,"['#PongoElHombro', 'Peru']",,,,,,,"[{'screen_name': 'juank23_7', 'name': 'Juan Carbajal 🇵🇪', 'id': '1319306448'}]",,,,
23,1508238836559716359,1508238836559716359,1648427135000.0,2022-03-27 19:25:35,-500,,"Esto lo hago pa' divertirme, pa' divertirme... #pongoelhombro  @Minsa_Peru  https://t.co/zAElJdCllo",es,['pongoelhombro'],[],3074739327,3074739327,MiguelSemin85,Miguel Sem. 💪🏽🍫🇵🇪,7,19,https://twitter.com/MiguelSemin85/status/1508238836559716359,[],[],1,https://pbs.twimg.com/ext_tw_video_thumb/1508238668623978500/pu/img/a15Z3_hrKYa6eck1.jpg,False,2,0,1,,"['#PongoElHombro', 'Peru']",,,,,,,[],,,,
24,1506984483777650706,1506809314534694912,1648128074000.0,2022-03-24 08:21:14,-500,,@Lilyrosasp @gjrossir @Minsa_Peru Mujer de 27 años hospitalizada un mes posterior a vacuna.   https://t.co/L7vvUWoLyT  #pongoelhombro #3radosis,es,"['pongoelhombro', '3radosis']",[],265719264,265719264,rvaldezperu,R. Valdez,4,8,https://twitter.com/rvaldezperu/status/1506984483777650706,['https://m.facebook.com/story.php?story_fbid=10227524247430235&id=1185760301'],[],0,,False,3,0,0,,"['#PongoElHombro', 'Peru']",,,,,,,"[{'screen_name': 'Lilyrosasp', 'name': 'Lililuuu', 'id': '1358878760'}, {'screen_name': 'gjrossir', 'name': 'Rossi', 'id': '1180288916680773633'}, {'screen_name': 'Minsa_Peru', 'name': 'Ministerio de Salud', 'id': '138471254'}]",,,,
25,1506630966995042304,1506630966995042304,1648043789000.0,2022-03-23 08:56:29,-500,,Más info sobre lo que lamentablemente sucede en Hong Kong. Ojalá no se cometa en mismo error en Perú al enfocarse en la 💉 infantil y la 3era o incluso 4ta 💉 a la población en general - en lugar de centrase en la 3rera dosis para el grupo de mayor riesgo.  #pongoelhombro,es,['pongoelhombro'],[],1235918568241405953,1235918568241405953,giulsbc1,giulsbc,3,8,https://twitter.com/giulsbc1/status/1506630966995042304,[],[],0,,False,2,0,0,https://twitter.com/PaulMainwood/status/1506599774803599361,"['#PongoElHombro', 'Peru']",,,,,,,[],,,,
26,1505696261604876288,1505333575004086273,1647820937000.0,2022-03-20 19:02:17,-500,,@juank23_7 @Minsa_Peru @EsSaludPeru @elangellos Wow que éxito que haya tanta gente! Sera que algunos que decían “ya iré un día” al pensar que lo cerraban se animaron a ir? #pongoelhombro,es,['pongoelhombro'],[],1235918568241405953,1235918568241405953,giulsbc1,giulsbc,7,19,https://twitter.com/giulsbc1/status/1505696261604876288,[],[],0,,False,3,0,0,,"['#PongoElHombro', 'Peru']",,,,,,,"[{'screen_name': 'juank23_7', 'name': 'Juan Carbajal 🇵🇪', 'id': '1319306448'}, {'screen_name': 'Minsa_Peru', 'name': 'Ministerio de Salud', 'id': '138471254'}, {'screen_name': 'EsSaludPeru', 'name': 'EsSalud', 'id': '615541648'}, {'screen_name': 'elangellos', 'name': 'Angello Gutierrez', 'id': '69396260'}]",,,,
27,1505333303607533577,1505333303607533577,1647734401000.0,2022-03-19 19:00:01,-500,,"#CTVCteCuida l La vacunación es un ACTO COLECTIVO. Al vacunarte, te proteges a ti y ayudas a proteger a quienes no están vacunados o aún no pueden hacerlo.  📍Vacunarse es #ParticipaciónCiudadana   #PongoElHombro #VacúnateYa @Minsa_Peru @OPSOMSPeru @PNUDperu @EsSaludPeru  https://t.co/hFGVYYLdNF",es,"['ctvctecuida', 'participaciónciudadana', 'pongoelhombro', 'vacúnateya']",[],1648227132,1648227132,ctvcperu,Comité de Transparencia y Vigilancia Ciudadana🇵🇪,6,19,https://twitter.com/ctvcperu/status/1505333303607533577,[],['https://pbs.twimg.com/media/FOMcbIhXoAIp_VW.jpg'],1,https://pbs.twimg.com/media/FOMcbIhXoAIp_VW.jpg,False,1,0,1,,"['#PongoElHombro', 'Peru']",,,,,,,[],,,,
28,1503793154520227842,1503793154520227842,1647367201000.0,2022-03-15 13:00:01,-500,,"#PongoElHombro | Con Resolución Ministerial Nº 196-2022 del @Minsa_Peru, emitida el 10 de marzo, se actualiza el esquema de aplicación de las dosis de refuerzo para mayores de 18 años.  ➡ Centros de vacunación:  https://t.co/AgAaC8FBpO  👇 Más detalles 👇  https://t.co/A9SMTClfSW",es,['pongoelhombro'],[],1362794831702073345,1362794831702073345,GeresaLamb,Gerencia Regional de Salud Lambayeque,2,13,https://twitter.com/GeresaLamb/status/1503793154520227842,['https://bit.ly/35Vojvc'],['https://pbs.twimg.com/media/FN6B1R-X0AE0Nk8.jpg'],1,https://pbs.twimg.com/media/FN6B1R-X0AE0Nk8.jpg,False,0,1,0,,"['#PongoElHombro', 'Peru']",,,,,,,[],,,,
29,1503332413245599744,1503332413245599744,1647257352000.0,2022-03-14 06:29:12,-500,,"Interesante observación.  @juank23_7 cuantos adultos mayores en Perú solo tienen 2 dosis de Sinopharm? Es importante sobretodo para esa población la dosis de refuerzo con Pfizer.  #pongoelhombro  No nos *preocupemos* por una 4ta ola, OCUPEMONOS de los de mayor riesgo.",es,['pongoelhombro'],[],1235918568241405953,1235918568241405953,giulsbc1,giulsbc,1,6,https://twitter.com/giulsbc1/status/1503332413245599744,[],[],0,,False,1,0,0,https://twitter.com/EricTopol/status/1503268305318023168,"['#PongoElHombro', 'Peru']",,,,,,,[],,,,
30,1502748396788101136,1502748396788101136,1647118112000.0,2022-03-12 15:48:32,-500,,Ministro @HernanCondoriM cuándo el @Minsa_Peru iniciará la vacunación de la 4ta dosis? #pongoelhombro #NoBajemosLaGuardia,es,"['pongoelhombro', 'nobajemoslaguardia']",[],128914162,128914162,micostasm,María Isabel Costa™,6,15,https://twitter.com/micostasm/status/1502748396788101136,[],[],0,,False,0,1,0,,"['#PongoElHombro', 'Peru']",,,,,,,[],,,,
31,1502019400198721540,1501990577679867909,1646944305000.0,2022-03-10 15:31:45,-500,,"@juank23_7 Juan sería posible que armes un comparativo de💉infantil y adolescente en el Perú vs otros países? Acá decimos que va lento pero a pesar del poco tiempo que esta disponible se ha logrado mucho. En 🇺🇸 por ejemplo entiendo que es bajísima, ni que decir de europa. #pongoelhombro",es,['pongoelhombro'],[],1235918568241405953,1235918568241405953,giulsbc1,giulsbc,4,15,https://twitter.com/giulsbc1/status/1502019400198721540,[],[],0,,False,1,0,0,,"['#PongoElHombro', 'Peru']",,,,,,,"[{'screen_name': 'juank23_7', 'name': 'Juan Carbajal 🇵🇪', 'id': '1319306448'}]",,,,
32,1496266049796378630,1496266049796378630,1645572600000.0,2022-02-22 18:30:00,-500,,#VacúnateYa | Ómicron es la variante más transmisible de la #COVID19 y es necesario completar las dosis de la vacuna para prevenirla. Acude al vacunatorio más cercano ⬇️  #ParticipaciónCiudadana #PongoElHombro #VacunaKids #VacunaWarma #NoBajemosLaGuardia @Minsa_Peru @OPSOMSPeru  https://t.co/7YckgBA6cP,es,"['vacúnateya', 'covid19', 'participaciónciudadana', 'pongoelhombro', 'vacunakids', 'vacunawarma', 'nobajemoslaguardia']",[],1648227132,1648227132,ctvcperu,Comité de Transparencia y Vigilancia Ciudadana🇵🇪,2,18,https://twitter.com/ctvcperu/status/1496266049796378630,[],['https://pbs.twimg.com/media/FMOyxKpXEAMTL0H.jpg'],1,https://pbs.twimg.com/media/FMOyxKpXEAMTL0H.jpg,False,0,0,1,,"['#PongoElHombro', 'Peru']",,,,,,,[],,,,
33,1494807352800948228,1494807352800948228,1645224819000.0,2022-02-18 17:53:39,-500,,"🔴 Hasta la fecha, se aplicaron en el Perú más de 60 millones de dosis contra el COVID-19. ¡Vamos por más! 💪 #PongoElHombro #NoBajemosLaGuardia  https://t.co/XWvMePMKFx",es,"['pongoelhombro', 'nobajemoslaguardia']",[],63597537,63597537,noticias_tvperu,TVPerú Noticias,5,17,https://twitter.com/noticias_tvperu/status/1494807352800948228,[],['https://pbs.twimg.com/media/FL6fU4_WQAc1iwt.jpg'],1,https://pbs.twimg.com/media/FL6fU4_WQAc1iwt.jpg,False,20,2,5,,"['#PongoElHombro', 'Peru']",,,,,,,[],,,,
34,1494793352574906374,1494793352574906374,1645221481000.0,2022-02-18 16:58:01,-500,,"#CTVCteCuida | La #COVID19 sigue entre nosotros, por eso hay que cuidarse mucho y NO tocarse la cara (ojos, nariz o boca) con las manos SIN lavar ⬇  📍Prevención es #ParticipaciónCiudadana   #SigamosCuidándonos #LávateLasManos #PongoElHombro @Minsa_Peru @EsSaludPeru @OPSOMSPeru  https://t.co/Kg4OTg60VP",es,"['ctvctecuida', 'covid19', 'participaciónciudadana', 'sigamoscuidándonos', 'lávatelasmanos', 'pongoelhombro']",[],1648227132,1648227132,ctvcperu,Comité de Transparencia y Vigilancia Ciudadana🇵🇪,5,16,https://twitter.com/ctvcperu/status/1494793352574906374,[],['https://pbs.twimg.com/media/FL6SS-MXIAkroQk.jpg'],1,https://pbs.twimg.com/media/FL6SS-MXIAkroQk.jpg,False,0,0,1,,"['#PongoElHombro', 'Peru']",,,,,,,[],,,,
35,1490830986937995266,1490830986937995266,1644276780000.0,2022-02-07 18:33:00,-500,,"#CTVCefemérides | Hace un año llegaron las primeras vacunas contra la #COVID19 a 🇵🇪. #RecuerdaQue todas son buenas, seguras y eficaces. Completa tus dosis y protege a tus seres queridos. 📍Vacunarse es #ParticipaciónCiudadana   #PongoElHombro #VacúnateYa @Minsa_Peru @OPSOMSPeru  https://t.co/58rR3uuXWg",es,"['ctvcefemérides', 'covid19', 'recuerdaque', 'participaciónciudadana', 'pongoelhombro', 'vacúnateya']",[],1648227132,1648227132,ctvcperu,Comité de Transparencia y Vigilancia Ciudadana🇵🇪,1,18,https://twitter.com/ctvcperu/status/1490830986937995266,[],['https://pbs.twimg.com/media/FLB6KhUXMAIReOo.jpg'],1,https://pbs.twimg.com/media/FLB6KhUXMAIReOo.jpg,False,0,0,1,,"['#PongoElHombro', 'Peru']",,,,,,,[],,,,
